,Make,Model,Variant,Ex-Showroom_Price(in lakhs),Displacement(in cc),Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity (in litres),Fuel_Type,Height (in mm),Length(in mm),Width(in mm),Body_Type,Doors,City_Mileage (in km/litre),Highway_Mileage (in km/litre),ARAI_Certified_Mileage (in km/litre),Kerb_Weight (in kg),Gears,Ground_Clearance(in mm),Seating_Capacity,Wheelbase (in mm),Boot_Space (in litres)
788,Land Rover Rover,Range Evoque,Se R-Dynamic,59.85,1999,4,4,AWD (All Wheel Drive),V,BS VI,"Front, Longitudinal",Injection,,Diesel,1649,4371,1996,SUV,5,,,15.6,1915,9,210,5,2681,
789,Land Rover Rover,Range Evoque,S Petrol,54.94,1997,4,4,AWD (All Wheel Drive),V,BS VI,"Front, Transverse",Injection,,Petrol,1649,4371,1996,SUV,5,,,,1929,9,210,5,2681,
790,Land Rover Rover,Range Evoque,Se R-Dynamic Petrol,59.85,1997,4,4,AWD (All Wheel Drive),V,BS VI,"Front, Transverse",Injection,,Petrol,1649,4371,1996,SUV,5,,,,1929,9,210,5,2681,
791,,Mercedes-Benz E-Class,E200,58.61,1991,4,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,80,Petrol,1494,5063,1860,Sedan,4,8.5,12,12,,,,5,3079,540
792,,Mercedes-Benz E-Class,E350 D,72.85,2987,6,4,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,80,Diesel,1494,5063,1860,Sedan,4,7.45,,142,,,155,5,3079,540
793,,Mercedes-Benz E-Class,E220D,59.64,2987,6,4,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,80,Diesel,1494,5063,1860,Sedan,4,,,142,,,155,5,3079,540
794,,Mercedes-Benz E-Class,E 63 S Amg,150,5461,8,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,80,Petrol,1474,4879,1854,Sedan,4,4.5,8.5,8.5,1845,7,155,4,2874,540
795,,Mercedes-Benz E-Class,E200 Expression,57.5,1991,4,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,80,Petrol,1494,5063,1860,Sedan,4,8.5,12,12,,,,5,3079,540
796,,Mercedes-Benz E-Class,E200 Exclusive,61.5,1991,4,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,80,Petrol,1494,5063,1860,Sedan,4,8.5,12,12,,,,5,3079,540
797,,Mercedes-Benz E-Class,E220D Expression,58.5,2987,6,4,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,80,Diesel,1494,5063,1860,Sedan,4,,,142,,,155,5,3079,540
798,,Mercedes-Benz E-Class,E220D Exclusive,62.5,2987,6,4,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,80,Diesel,1494,5063,1860,Sedan,4,,,142,,,155,5,3079,540
799,Volvo,Xc60,Inscription D5,59.9,1969,5,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70,Diesel,1658,4688,1902,SUV,5,11.7,18.8,18.8,1879,6,209,5,2865,495
800,Bmw,X4,Xdrive20D M Sport X,60.6,1995,4,4,AWD (All Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,60,Diesel,1621,4752,1918,SUV,5,,,16.4,1740,8,498,5,2864,1400
801,Bmw,X4,Xdrive30D M Sport X,65.9,2993,6,4,AWD (All Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,68,Diesel,1621,4752,1918,SUV,5,,,16.4,1820,8,498,5,2864,1400
802,Bmw,X4,Xdrive30I M Sport X,63.5,1998,6,4,AWD (All Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,68,Petrol,1621,4752,1918,SUV,5,,,13.32,1820,8,498,5,2864,1400
803,Jeep,Wrangler,Unlimited,63.94,1999,4,4,AWD (All Wheel Drive),V,BS VI,"Front, Longitudinal",Injection,85,Petrol,1838,4882,1877,SUV,5,17.5,8.4,8.4,,8,215,5,3008,
804,,Mercedes-Benz C-Class Cabriolet,C300,64.26,1991,4,4,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,60,Petrol,1409,4686,1810,Convertible,2,,,,,9,,4,2840,
805,Bmw,Z4 Roadster,Sdrive 20I,64.9,1998,4,4,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,52,Petrol,1304,4324,2024,"Sports, Convertible",2,,,7.6,1495,8,,2,2470,281
806,Bmw,Z4 Roadster,M 40I,78.9,2998,6,4,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,52,Petrol,1304,4324,1459,"Sports, Convertible",2,,,7.6,1610,8,,2,2470,281
807,,Mercedes-Benz V-Class,Expression Elwb,68.4,2143,4,4,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,93,Diesel,1880,5370,1928,MUV,5,,,,,7,,7,3430,
808,,Mercedes-Benz V-Class,Exclusive Lwb,81.9,2143,4,4,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,93,Diesel,1880,5140,1928,MUV,5,,,,,7,,6,3200,
809,,Mercedes-Benz V-Class,Elite,110,1950,4,4,RWD (Rear Wheel Drive),V,BS VI,"Front, Transverse",Injection,70,Diesel,1901,5140,1928,MPV,5,,,,,9,,6,3200,
810,Audi,Q7,45 Tdi Premium Plus,72.22,2967,6,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,75,Diesel,1740,5052,1968,SUV,5,9.3,12.6,14.75,2330,8,200,7,2994,295
811,Audi,Q7,45 Tdi Technology Pack,80.22,2967,6,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,75,Diesel,1740,5052,1968,SUV,5,9.3,12.6,14.75,2330,8,200,7,2994,295
812,Audi,Q7,40 Tfsi Quattro Premium Plus,69.22,1984,6,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,75,Petrol,1740,5052,1968,SUV,5,,,11.68,2330,8,200,7,2994,295
813,Audi,Q7,40 Tfsi Quattro Technology Pack,76.22,1984,6,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,75,Petrol,1740,5052,1968,SUV,5,,,,2330,8,200,7,2994,295
814,Audi,Q7,45 Tdi Black Styling,81.12,2967,6,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,75,Diesel,1740,5052,1968,SUV,5,9.3,12.6,14.75,2330,8,200,7,2994,295
815,Audi,Q7,40 Tfsi Quattro Black Styling,77.12,1984,6,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,75,Petrol,1740,5052,1968,SUV,5,,,,2330,8,200,7,2994,295
816,Land Rover Rover,Range Evoque Convertible,2.0 Hse Dynamic,69.53,1998,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,,Petrol,1609,4370,1900,Convertible,5,15.68,,15.7,2013,9,,4,2660,251
817,Land Rover Rover,Range Velar,2.0 Diesel R-Dynamic S,72.47,1999,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,,Diesel,1665,4797,2145,SUV,5,15.68,15.7,15.7,,9,,5,2874,
818,Land Rover Rover,Range Velar,2.0 Petrol R-Dynamic S,72.47,1997,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,65,Petrol,1665,4797,2145,SUV,5,12.63,,12.63,,9,,5,2874,
819,,Mercedes-Benz E-Class All Terrain,E 220D,75,1950,6,4,RWD (Rear Wheel Drive),V,BS VI,"Front, Longitudinal",Injection,80,Diesel,1475,4933,1852,SUV,4,,,12.06,,,155,5,3079,540
820,Volvo,Xc90,D5 Inscription,87.9,1969,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,68,Diesel,1776,4950,2140,SUV,5,13.2,,17.2,2962,8,218,7,2984,530
821,Volvo,Xc90,D5 Momentum,80.9,1969,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,68,Diesel,1776,4950,2140,SUV,5,13.2,,17.2,2910,8,218,7,2984,530
822,Volvo,Xc90,T8 Excellence,131.24,1969,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,68,Hybrid,1776,4950,2140,SUV,5,5,,,2910,8,218,4,2984,530
823,Volvo,Xc90,T8 Inscription,96.65,1969,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,68,Hybrid,1776,4950,2140,SUV,5,,,17.2,2962,8,238,7,2984,300
824,Volvo,Xc90,D5 R-Design,84.92,1969,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,68,Diesel,1776,4950,2140,SUV,5,13.2,,17.2,2962,8,218,7,2984,530
825,Land Rover Rover,Range Sport,5.0L V8 Svr Petrol,205.18,4999,8,4,AWD (All Wheel Drive),V,,,,,Petrol,1803,4882,2220,SUV,5,,,,2310,,,5,2923,
826,Land Rover Rover,Range Sport,2.0L S Petrol,86.71,1997,8,,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,105,Petrol,1803,4879,2220,SUV,5,,,,2083,8,295.5,7,2923,
827,Land Rover Rover,Range Sport,2.0L Se Petrol,94.48,1997,8,,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,105,Petrol,1803,4879,2220,SUV,5,,,,2083,8,295.5,7,2923,
828,Land Rover Rover,Range Sport,3.0L V6 Se Petrol,114.77,2995,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,85,Petrol,1803,4879,2220,SUV,5,,,,2134,8,295.5,7,2923,909
829,Land Rover Rover,Range Sport,2.0L Hse Petrol,156,1997,8,,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,105,Petrol,1803,4879,2220,SUV,5,,,,2687,8,295.5,7,2923,
830,Land Rover Rover,Range Sport,3.0L V6 Hse Petrol,132.29,2995,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,85,Petrol,1803,4879,2220,SUV,5,,,,2134,8,295.5,7,2923,909
831,Land Rover Rover,Range Sport,5.0L V8 Autobiography Dynamic Petrol,179.4,4999,8,4,AWD (All Wheel Drive),,,,,,Petrol,1803,4879,2220,SUV,5,,,,,,,5,2923,
832,Land Rover Rover,Range Sport,3.0L Tdv6 S Diesel,103.74,2993,6,4,FWD (Front Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,80,Diesel,1803,4879,2220,SUV,5,,,,2134,8,172,5,2923,1761
833,Land Rover Rover,Range Sport,3.0L Tdv6 Se Diesel,119.13,2993,6,4,FWD (Front Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,80,Diesel,1803,4879,2220,SUV,5,,,,2134,8,227,5,2923,1761
834,Land Rover Rover,Range Sport,4.4L Sdv8 Hse Diesel,149.09,4367,8,2,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,105,Diesel,1803,4879,2220,SUV,5,5.9,11.5,11.5,2443,8,295.5,7,2923,
835,Jaguar,Xj,3.0L,97.39,2993,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,82,Diesel,1457,5252,1899,Sedan,4,9.5,10.5,12.9,1871,8,100,5,3157,520
836,Jaguar,Xj,3.0L Portfolio,107.25,2993,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,83,Diesel,1457,5252,1899,Sedan,4,9.5,10.5,12.9,1871,8,100,5,3157,520
837,Jaguar,Xj,50,111.3,2993,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,82,Diesel,1460,5255,1899,Sedan,4,9.5,10.5,12.9,1860,8,100,5,3157,478
838,Porsche,Cayenne,E-Hybrid,158.06,2995,6,4,AWD (All Wheel Drive),V,BS VI,"Front, Transverse",Injection,75,Hybrid,1696,4918,1983,SUV,5,,,3.4,2370,8,210,5,2895,645
839,Porsche,Cayenne,Turbo,192.1,3996,6,4,AWD (All Wheel Drive),V,BS VI,"Front, Transverse",Injection,90,Petrol,1673,4926,1983,SUV,5,,,16.2,2245,8,190,5,2895,745
840,Porsche,Cayenne,Base,119.36,2995,6,4,AWD (All Wheel Drive),V,BS VI,"Front, Transverse",Injection,75,Petrol,1705,4918,1983,SUV,5,,,,2840,8,210,5,2895,770
841,Maserati,Ghibli,Diesel,133.88,2987,,,,V,BS IV,,Injection,70,Diesel,1461,4971,2100,,4,,,,1810,8,,5,2998,500
842,Maserati,Ghibli,Gransport,138.82,2987,,,,V,BS IV,,Injection,70,Diesel,1461,4971,2100,,4,,,,1810,8,,5,2998,500
843,Maserati,Ghibli,Granlusso,142.48,2987,,,,V,BS IV,,Injection,70,Diesel,1461,4971,2100,,4,,,,1810,8,,5,2998,500
844,Toyota,Land Cruiser,Vx,146.99,4461,8,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,93,Diesel,1910,4950,1980,SUV,5,5.3,9,9,2740,6,225,7,2850,621
845,Audi,Rs7,Sportback,170.72,3993,8,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,75,Petrol,1419,5012,1911,"Sedan, Coupe",4,5.6,9,9.8,1995,8,109,4,2915,535
846,Land Rover Rover,Range,5.0L V8 Autobiography Petrol,260.38,4999,8,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,105,Petrol,1877,4999,2034,SUV,5,4.4,9.6,9.6,2687,8,295.5,7,2922,
847,Land Rover Rover,Range,5.0L V8 Svautobiography Dynamic Petrol,325.22,4999,8,2,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,105,Petrol,1827,4999,2220,SUV,5,4.4,9.6,9.6,2687,8,295.5,5,2922,
848,Land Rover Rover,Range,3.0L V6 Vogue Lwb Petrol,195.27,2995,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,85,Petrol,1840,5199,2220,SUV,5,8.1,11.6,11.6,2687,8,295.5,7,3120,909
849,Land Rover Rover,Range,5.0L V8 Svautobiography Lwb Petrol,405,4999,8,4,AWD (All Wheel Drive),,BS IV,"Front, Longitudinal",Injection,65,Petrol,1835,4999,2220,SUV,4,8,10,10,2330,,295,5,2922,909
850,Land Rover Rover,Range,3.0L Tdv6 Vogue Diesel,181.85,2993,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,,Diesel,1868,5200,2120,SUV,5,,,,,8,295.5,5,3120,909
851,Land Rover Rover,Range,3.0L Tdv6 Vogue Lwb Diesel,195.27,2993,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,,Diesel,1868,5200,2073,SUV,5,,,,2687,8,295.5,7,3120,
852,Land Rover Rover,Range,4.4L Sdv8 Autobiography Lwb Diesel,251.74,4367,8,2,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,,Diesel,1868,5200,2073,SUV,5,,,,2687,8,295.5,7,3120,
853,Land Rover Rover,Range,4.4L Sdv8 Svautobiography Lwb Diesel,392.95,4367,8,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,,Diesel,1868,5200,2073,SUV,5,8.69,13.5,,,8,295,4,3120,
854,Land Rover Rover,Range,4.4L Sdv8 Vogue Se Lwb Diesel,236.76,4367,8,2,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,,Diesel,1868,5200,2073,SUV,5,,,,,8,295.5,7,3120,
855,Land Rover Rover,Range,3.0L V6 Vogue Se Lwb Petrol,213.99,2995,6,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,85,Petrol,1840,5199,2220,SUV,5,8.1,11.6,11.6,2687,8,295.5,7,3120,909
856,Maserati,Grancabrio,Standard,198.66,4691,8,4,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,75,Petrol,1353,4881,2056,Convertible,2,4,6,9.8,1980,6,128,4,2942,173
857,,Mercedes-Benz Amg-Gt,S,215.83,3982,8,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,75,Petrol,1288,4546,1939,Coupe,2,5,,7.8,1645,7,,2,2630,350
858,,Mercedes-Benz Amg-Gt,R,232.64,3982,8,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,75,Petrol,1284,4551,2007,Coupe,2,5,,7.8,1630,7,,2,2630,350
859,,Mercedes-Benz Amg-Gt,Roadster,227.34,3982,8,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,75,Petrol,1259,4544,1939,Coupe,2,5,,7.8,1670,7,,2,2630,165
860,,Mercedes-Benz Amg Gt 4-Door Coupe,63 S 4Matic+,242,,8,6,AWD (All Wheel Drive),V,BS VI,"Front, Longitudinal",Injection,65,Petrol,1447,5054,1953,Coupe,4,,,,,7,,4,2951,
861,Lamborghini,Huracan,Lp 610-4,371.34,5204,10,4,AWD (All Wheel Drive),V,BS IV,"Rear, Transverse",Injection,90,Petrol,1165,4459,1924,Coupe,2,5.6,,10.6,1422,7,135,2,2620,70
862,Lamborghini,Huracan,Lp 580-2,324.52,5204,10,4,RWD (Rear Wheel Drive),V,BS IV,"Rear, Transverse",Injection,90,Petrol,1165,4459,1924,Coupe,2,5.8,,11.24,1389,7,135,2,2620,70
863,Lamborghini,Huracan,Avio,351.51,5204,10,4,AWD (All Wheel Drive),V,BS IV,"Rear, Transverse",Injection,90,Petrol,1165,4459,1924,Coupe,2,10.6,,8,1422,7,135,2,2620,70
864,Lamborghini,Huracan,Performante,376.14,5204,10,4,AWD (All Wheel Drive),V,BS IV,"Rear, Transverse",Injection,90,Petrol,1165,4459,1924,Coupe,2,5.6,,10.6,1422,7,135,2,2620,70
865,Lamborghini,Huracan,Lp 580-2 Spyder,355.35,5204,10,4,RWD (Rear Wheel Drive),V,BS IV,"Rear, Transverse",Injection,90,Petrol,1165,4459,1924,Coupe,2,5.8,,11.24,1389,7,135,2,2620,70
866,Lamborghini,Huracan,Lp 610-4 Spyder,407.43,5204,10,4,AWD (All Wheel Drive),V,BS IV,"Rear, Transverse",Injection,90,Petrol,1165,4459,1924,Coupe,2,5.6,,10.6,1422,7,135,2,2620,70
867,Lamborghini,Huracan,Evo,373,5204,10,4,AWD (All Wheel Drive),V,BS IV,"Rear, Transverse",Injection,90,Petrol,1165,4459,1924,Coupe,2,5.6,,10.6,1422,7,135,2,2620,70
868,Lamborghini,Huracan,Evo Spyder,410,5204,10,4,AWD (All Wheel Drive),V,BS IV,"Rear, Transverse",Injection,,Petrol,1165,4459,1924,Convertible,2,5.6,,10.6,,7,,2,2620,
869,Lamborghini,Huracan,Evo Rwd,322,5204,10,4,RWD (Rear Wheel Drive),V,BS VI,"Rear, Transverse",Injection,90,Petrol,1165,4520,1933,Coupe,2,5.6,,10.6,,7,,2,2620,70
870,Ferrari,488 Gtb,Std,367.61,3902,8,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,78,Petrol,1213,4568,1952,Coupe,2,3.2,5.5,5.5,1475,7,,2,2650,230
871,Ferrari,488 Gtb,Spider,393.2,3902,8,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,78,Petrol,1213,4568,1952,Coupe,2,3.2,5.5,5.5,1475,7,,2,2650,230
872,Ferrari,Gtc4 Lusso,V8 T,420,3900,8,4,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,91,Petrol,1383,4922,1980,Coupe,2,,,5.5,1920,7,,4,2990,450
873,Ferrari,Gtc4 Lusso,V12,520,6262,8,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,91,Petrol,1383,4922,1980,Coupe,2,,,5.5,1920,7,,4,2990,450
874,Lamborghini,Aventador,Lp 700-4,478.94,6498,12,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,90,Petrol,1136,4780,2030,Convertible,2,3,5,5,1575,7,100,2,2700,110
875,Lamborghini,Aventador,S,474.68,6498,12,4,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,90,Petrol,1136,4797,2030,Coupe,2,3.6,5,5,1575,7,100,2,2700,110
876,,Rolls-Royce Dawn,Convertible,592.16,6598,12,4,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,80,Petrol,1502,5285,1947,Convertible,2,7.9,7.9,7.9,2608,8,208,4,3112,460
877,,Rolls-Royce Drophead Coupe,Phantom,837.55,6749,12,4,RWD (Rear Wheel Drive),V,BS IV,"Front, Transverse",Injection,100,Petrol,1638,5842,1990,Convertible,2,4.38,4.38,9.8,2649,8,164,4,3570,460
878,Maruti Suzuki,Omni,5 Str Bs-Iv,2.83,796,3,2,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,35,Petrol,1640,3370,1410,MPV,5,13,14.7,16.8,785,4,165,5,1840,525
879,Maruti Suzuki,Omni,E 8 Str Bs-Iv,2.84,796,3,2,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,36,Petrol,1640,3370,1410,MPV,5,13,14.7,16.8,785,4,165,8,1840,525
880,,Go+,Datsun D,4.12,1198,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35,Petrol,1507,3995,1635,MPV,5,12.8,17.9,20.6,,5,180,7,2450,347
881,,Go+,Datsun T,5.53,1198,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35,Petrol,1507,3995,1635,MPV,5,12.8,17.9,20.6,,5,180,7,2450,347
882,,Go+,Datsun T (O),5.74,1198,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35,Petrol,1507,3995,1635,MPV,5,16.3,20,20.6,,5,180,7,2450,347
883,,Go+,Datsun A (O),5.55,1198,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35,Petrol,1507,3995,1635,MPV,5,20.62,,20.6,,5,180,7,2450,347
884,,Go+,Datsun A,5.01,1198,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35,Petrol,1507,3995,1635,MPV,5,20.62,,20.6,,5,180,7,2450,347
885,,Go+,Datsun T Vdc,5.93,1198,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35,Petrol,1507,3995,1635,MPV,5,12.8,17.9,20.6,,5,180,7,2450,347
886,,Go+,Datsun T (O) Vdc,6.15,1198,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35,Petrol,1507,3995,1635,MPV,5,16.3,20,20.6,,5,180,7,2450,347
887,,Go+,Datsun T Cvt,6.58,1198,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35,Petrol,1507,3995,1635,MPV,5,12.8,17.9,20.6,,5,180,7,2450,347
888,,Go+,Datsun T (O) Cvt,6.8,1198,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35,Petrol,1507,3995,1635,MPV,5,16.3,20,20.6,,5,180,7,2450,347
889,Fiat,Punto Evo Pure,1.2L Fire Dynamic,4.82,1172,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,45,Petrol,1525,3987,1687,Hatchback,5,12,15,15,1165,5,195,5,2510,280
890,Fiat,Punto Evo Pure,1.3,5.76,1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,Diesel,1525,3989,1687,Hatchback,5,,,20,1173,5,185,5,2510,280
891,Ford,Figo,Ambiente 1.2 Ti-Vct,5.23,1194,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42,Petrol,1525,3941,1704,Hatchback,5,,,20.4,1026,5,,5,2490,
892,Ford,Figo,Ambiente 1.5 Tdci,6.23,1498,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,40,Diesel,1525,3941,1704,Hatchback,5,17,,25.5,1057,5,,5,2490,
893,Ford,Figo,Titanium 1.2 Ti-Vct,6,1196,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42,Petrol,1525,3941,1704,Hatchback,5,,,20.4,1026,5,,5,2490,
894,Ford,Figo,Titanium1.5 Tdci,7,1498,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,40,Diesel,1525,3941,1704,Hatchback,5,,,25.5,1057,5,,5,2490,
895,Ford,Figo,Titanium Blu 1.2 Ti-Vct,6.65,1194,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42,Petrol,1525,3941,1704,Hatchback,5,,,20.4,1026,5,,5,2490,
896,Ford,Figo,Titanium Blu 1.5 Tdci,7.65,1498,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,40,Diesel,1525,3941,1704,Hatchback,5,,,25.5,1057,5,,5,2490,
897,Maruti Suzuki,Baleno,1.3 Delta,7.47,1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,37,Diesel,1510,3995,1745,Hatchback,5,27.39,,27.39,970,5,170,5,2520,339
898,Maruti Suzuki,Baleno,1.3 Alpha,8.68,1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,37,Diesel,1500,3995,1745,Hatchback,5,27.39,,27.39,985,5,170,5,2520,339
899,Maruti Suzuki,Baleno,1.3 Sigma,6.69,1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,37,Diesel,1500,3995,1745,Hatchback,5,27.39,,27.39,960,5,170,5,2520,339
900,Maruti Suzuki,Baleno,1.3 Zeta,8.08,1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,37,Diesel,1500,3995,1745,Hatchback,5,27.39,,27.39,980,5,170,5,2520,339
901,Maruti Suzuki,Baleno,1.2 Alpha,7.58,1197,4,4,FWD (Front Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,37,Petrol,1510,3995,1745,Hatchback,5,21.4,,21.4,890,5,170,5,2520,339
902,Maruti Suzuki,Baleno,1.2 Alpha Cvt,8.9,1197,4,4,FWD (Front Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,37,Petrol,1510,3995,1745,Hatchback,5,21.4,,21.4,935,5,170,5,2520,339
903,Maruti Suzuki,Baleno,1.2 Delta,6.37,1197,4,4,FWD (Front Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,37,Petrol,1510,3995,1745,Hatchback,5,21.4,,21.4,870,5,170,5,2520,339
904,Maruti Suzuki,Baleno,1.2 Delta Cvt,7.69,1197,4,4,FWD (Front Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,37,Petrol,1510,3995,1745,Hatchback,5,21.4,,21.04,910,5,170,5,2520,339
905,Maruti Suzuki,Baleno,1.2 Sigma,5.59,1197,4,4,FWD (Front Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,37,Petrol,1510,3995,1745,Hatchback,5,21.4,,21.4,865,5,170,5,2520,339
906,Maruti Suzuki,Baleno,1.2 Zeta,6.98,1197,4,4,FWD (Front Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,37,Petrol,1510,3995,1745,Hatchback,5,21.4,,21.4,880,5,170,5,2520,339
907,Maruti Suzuki,Baleno,1.2 Delta Dualjet,7.33,1197,4,4,FWD (Front Wheel Drive),In-line,BS VI,"Front, Transverse",Injection,37,Petrol,1510,3995,1745,Hatchback,5,21.4,,21.4,870,5,170,5,2520,339
